Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64359fa970c6f6f65f1bc318,5dbd597b2d098c2ac14806b2,APPROVED,2023-04-11T17:58:04.263000Z,2023-04-11T18:39:23.085000Z,2023-04-11T18:39:23.784000,2023-04-11T18:39:23.695428Z,2479,C14JUVP6,2766,English,35,Male,White,United States,United States,United States,English,No,Full-Time
6435a016bfb1037635563902,5e7a7018ca1800060744e831,APPROVED,2023-04-11T18:00:01.759000Z,2023-04-11T18:35:46.681000Z,2023-04-11T18:35:47.358000,2023-04-11T18:35:47.286526Z,2145,C14JUVP6,73,English,36,Male,White,United States,United States,United States,English,No,Full-Time
6435a030e6230dc0d610b0bd,63e577d9dddff1a70b3df238,APPROVED,2023-04-11T18:00:26.876000Z,2023-04-11T18:30:57.530000Z,2023-04-11T18:31:08.535000Z,2023-04-11T18:31:09.742700Z,1831,C14JUVP6,48,English,28,Male,White,Australia,United States,Australia,English,No,Part-Time
6435a086bd4384cb022f35d3,628e24c80b3e2b2e0d7a5af1,APPROVED,2023-04-11T18:01:42.415000Z,2023-04-11T19:26:31.409000Z,2023-04-11T19:26:32.120000,2023-04-11T19:26:32.019213Z,5089,C14JUVP6,946,"English, Spanish",36,Male,Other,El Salvador,United States,El Salvador,Spanish,DATA_EXPIRED,DATA_EXPIRED
6435a088d28ab67f0ad42ccc,5e2f15bb8028224dd1dd90c9,APPROVED,2023-04-11T18:01:47.322000Z,2023-04-11T18:32:02.641000Z,2023-04-11T18:32:03.395000,2023-04-11T18:32:03.301493Z,1816,C14JUVP6,1963,"Spanish, English, French",33,Male,White,United States,United States,United States,English,No,Full-Time
6435a08abad89ce62bc6a7e5,632db7be32b2465d4397aa9d,APPROVED,2023-04-11T18:01:49.236000Z,2023-04-11T18:40:15.907000Z,2023-04-11T18:40:16.544000,2023-04-11T18:40:16.446968Z,2307,C14JUVP6,436,English,27,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a0b5bee59d2c1d372963,5b2890f10ec82d0001d24b61,APPROVED,2023-04-11T18:05:42.435000Z,2023-04-11T18:38:13.634000Z,2023-04-11T18:38:15.710000,2023-04-11T18:38:15.615690Z,1952,C14JUVP6,2271,English,56,Female,White,United States,United States,United States,English,No,Full-Time
6435a115b7d8ddf5fcf25519,5e8bbb3680cbf20986c677e1,APPROVED,2023-04-11T18:04:09.938000Z,2023-04-11T18:42:05.093000Z,2023-04-11T18:42:05.826000,2023-04-11T18:42:05.741016Z,2276,C14JUVP6,2386,English,25,Male,White,United States,United States,Italy,English,DATA_EXPIRED,Full-Time
6435a1191bfd5a7b7e823185,5f5127ced786f21277aa39da,APPROVED,2023-04-11T18:04:14.385000Z,2023-04-11T18:36:32.754000Z,2023-04-11T18:36:33.432000,2023-04-11T18:36:33.482204Z,1939,C14JUVP6,84,English,45,Female,White,United States,United States,United States,English,No,Full-Time
6435a119d97e525700131dfb,642be352a5c03c465b11f92a,APPROVED,2023-04-11T18:12:24.420000Z,2023-04-11T19:37:55.641000Z,2023-04-11T19:37:56.580000,2023-04-11T19:37:56.468035Z,5132,C14JUVP6,17,English,54,Male,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,Full-Time
6435a11e1bdcaa4055f34297,5dd8c6e24c97928688acd05d,APPROVED,2023-04-11T18:04:26.218000Z,2023-04-11T18:38:39.031000Z,2023-04-11T18:38:40.211000,2023-04-11T18:38:40.126403Z,2053,C14JUVP6,2412,English,49,Male,White,United States,United States,United States,English,No,Full-Time
6435a13aa7f759dce910b09b,6148c0a6e2353cbbac1cd506,APPROVED,2023-04-11T18:04:48.210000Z,2023-04-11T18:42:00.527000Z,2023-04-11T18:42:01.226000,2023-04-11T18:42:01.128042Z,2233,C14JUVP6,1527,English,69,Male,White,United States,United States,Austria,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a13ee81e376c3a823163,5e4465013f75e52fc82f7096,APPROVED,2023-04-11T18:04:53.770000Z,2023-04-11T18:37:48.488000Z,2023-04-11T18:37:49.168000,2023-04-11T18:37:49.178659Z,1975,C14JUVP6,678,English,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a1430d079828bb2593cf,62cd9290653f1ada1c0575e7,APPROVED,2023-04-11T18:04:54.873000Z,2023-04-11T18:33:27.731000Z,2023-04-11T18:33:33.700000,2023-04-11T18:33:33.749658Z,1713,C14JUVP6,783,English,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a168dd456e3a29259378,5f92ea37b7b9c103e0a93d40,APPROVED,2023-04-11T18:05:46.421000Z,2023-04-11T18:39:58.928000Z,2023-04-11T18:40:00.972000,2023-04-11T18:40:00.868367Z,2053,C14JUVP6,1250,English,49,Male,Mixed,United States,United States,United States,English,No,Full-Time
6435a1832dea866ba45a7b92,5d7fd2a5987f70001602d95b,APPROVED,2023-04-11T18:05:58.397000Z,2023-04-11T18:53:21.286000Z,2023-04-11T18:53:30.561000,2023-04-11T18:53:30.474963Z,2843,C14JUVP6,2375,"English, Khmer",47,Female,Asian,Philippines,United States,Cambodia,English,No,Full-Time
6435a1899295d449ebf34232,63d7df9884f0b6ee095aada3,APPROVED,2023-04-11T18:12:18.214000Z,2023-04-11T18:46:58.479000Z,2023-04-11T18:46:59.762000Z,2023-04-11T18:47:00.690409Z,2081,C14JUVP6,136,English,31,Male,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a191700c73ccdcfcd197,55a28851fdf99b602e6b05dd,APPROVED,2023-04-11T18:06:17.172000Z,2023-04-11T18:52:47.855000Z,2023-04-11T18:53:03.574000Z,2023-04-11T18:53:11.743852Z,2791,C14JUVP6,2786,English,70,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a199394c363cab686f0f,5edcfe625cd39c9efd5cc2ae,APPROVED,2023-04-11T18:06:23.302000Z,2023-04-11T18:38:05.319000Z,2023-04-11T18:38:06.020000,2023-04-11T18:38:05.926738Z,1903,C14JUVP6,1143,"English, Spanish",38,Female,White,United States,United States,United States,English,Yes,Full-Time
6435a1a2eb26b328097db37a,64050cfd151bc9945fd3eac9,APPROVED,2023-04-11T18:06:46.220000Z,2023-04-11T19:12:15.956000Z,2023-04-11T19:12:20.686000Z,2023-04-11T19:12:20.800041Z,3930,C14JUVP6,46,English,60,Male,White,United States,United States,United States,English,No,Full-Time
6435a1a4e2dca2ff2600e667,630e2acdb76b29b94ceecff1,APPROVED,2023-04-11T18:06:36.481000Z,2023-04-11T18:46:01.909000Z,2023-04-11T18:46:02.591000,2023-04-11T18:46:02.494333Z,2366,C14JUVP6,833,English,59,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a1a6b2ef79c33f419d87,5b0d1b8e444cef0001ca66ac,APPROVED,2023-04-11T18:06:36.045000Z,2023-04-11T18:39:54.618000Z,2023-04-11T18:39:55.369000,2023-04-11T18:39:55.277432Z,1999,C14JUVP6,908,English,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a1ad081efb37b87d0672,637d520b5c5a4c8880760e44,APPROVED,2023-04-11T18:13:57.623000Z,2023-04-11T18:47:04.523000Z,2023-04-11T18:47:05.309000,2023-04-11T18:47:05.207950Z,1987,C14JUVP6,294,English,48,Male,Black,United States,United States,United States,English,Yes,Full-Time
6435a1dc1816ea420c515e0c,63f7a192f23f12b947c92d36,APPROVED,2023-04-11T18:07:35.630000Z,2023-04-11T18:46:43.356000Z,2023-04-11T18:46:44.135000,2023-04-11T18:46:44.028761Z,2348,C14JUVP6,170,"Twi, French, English",66,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6435a1e74152da6b9b02bc77,63eafad399e87039254d1078,APPROVED,2023-04-11T18:11:18.916000Z,2023-04-11T19:15:38.352000Z,2023-04-11T19:15:43.363000,2023-04-11T19:15:40.279864Z,3860,C14JUVP6,53,English,21,Female,White,United States,United States,United States,English,No,Full-Time
6435a203081efb37b87d067b,5c935d881754ba001b25697a,APPROVED,2023-04-11T18:08:03.918000Z,2023-04-11T18:39:18.151000Z,2023-04-11T18:39:18.905000,2023-04-11T18:39:18.801344Z,1875,C14JUVP6,941,English,38,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6435a2417766d643906ccdc9,5c8ec999bb6a3c00014acf5f,APPROVED,2023-04-11T18:09:10.131000Z,2023-04-11T18:56:40.085000Z,2023-04-11T18:56:40.766000,2023-04-11T18:56:40.670792Z,2850,C14JUVP6,1896,"English, Spanish",54,Female,White,United States,United States,United States,English,No,Full-Time
6435a24d54d5b6a0541bc309,63b88b7855864805bec51ddc,APPROVED,2023-04-11T18:09:17.053000Z,2023-04-11T19:01:51.962000Z,2023-04-11T19:01:52.821000,2023-04-11T19:01:52.723955Z,3155,C14JUVP6,428,"English, Hindi, Tamil, Other",39,Female,Asian,India,United States,India,English,No,DATA_EXPIRED
6435a24dbf96d0926cc6a7be,5d8793d36c53380015139da9,APPROVED,2023-04-11T18:09:24.182000Z,2023-04-11T18:41:25.127000Z,2023-04-11T18:41:25.820000,2023-04-11T18:41:25.718028Z,1921,C14JUVP6,1632,English,24,Male,White,United States,United States,United States,English,No,Part-Time
6435a26260b5d9d531b7ed24,60b348a8332d26d4b88be6a1,APPROVED,2023-04-11T18:09:47.435000Z,2023-04-11T19:19:37.859000Z,2023-04-11T19:19:43.607000,2023-04-11T19:19:38.465314Z,4191,C14JUVP6,1247,English,40,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6435a26aac13f3d5f1f34212,615366914bfb3d9509710cba,APPROVED,2023-04-11T18:09:51.220000Z,2023-04-11T18:43:32.539000Z,2023-04-11T18:43:33.409000,2023-04-11T18:43:33.306438Z,2022,C14JUVP6,624,English,23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6435a27741acd184a77db34f,616d09161d975b379aa79f99,APPROVED,2023-04-11T18:10:42.944000Z,2023-04-11T19:19:02.812000Z,2023-04-11T19:19:03.496000,2023-04-11T19:19:03.392142Z,4100,C14JUVP6,836,English,33,Female,Black,Nigeria,United States,Nigeria,English,Yes,Part-Time
6435a2816e0ad9217efc9a81,60db3b18bb1cd76fd466da0a,APPROVED,2023-04-11T18:10:14.516000Z,2023-04-11T18:51:25.220000Z,2023-04-11T18:51:32.089000Z,2023-04-11T18:51:32.369967Z,2471,C14JUVP6,626,English,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a2aa5a48d5325f3729d2,60f98abd446a8ee5ed91a8cd,APPROVED,2023-04-11T18:11:02.899000Z,2023-04-11T18:52:29.125000Z,2023-04-11T18:52:55.534000Z,2023-04-11T18:53:11.231656Z,2487,C14JUVP6,540,English,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a2b076f7df410a419d75,62e7357284e65421d8f8b10f,APPROVED,2023-04-11T18:11:02.980000Z,2023-04-11T18:44:36.327000Z,2023-04-11T18:44:37.207000,2023-04-11T18:44:37.104404Z,2014,C14JUVP6,1093,"Dutch, English",65,Male,White,Netherlands,United States,Netherlands,Dutch,No,Full-Time
6435a2bf2dea866ba45a7bc7,55d5b307cfc2f400054583d1,APPROVED,2023-04-11T18:11:13.788000Z,2023-04-11T18:41:08.176000Z,2023-04-11T18:41:10.972000,2023-04-11T18:41:10.876766Z,1795,C14JUVP6,232,English,19,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a2c66454c532a7fcd192,5d4732b70829350016ed314d,APPROVED,2023-04-11T18:11:37.702000Z,2023-04-11T18:43:05.734000Z,2023-04-11T18:43:06.326000,2023-04-11T18:43:06.213742Z,1889,C14JUVP6,1015,English,51,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a31b277fbb5d490bcc3d,60cefee15b44bd17785295f1,APPROVED,2023-04-11T18:12:57.458000Z,2023-04-11T18:48:25.234000Z,2023-04-11T18:48:26.463000,2023-04-11T18:48:26.362933Z,2128,C14JUVP6,1678,"English, Korean",67,Male,Asian,Korea,United States,Korea,Korean,No,Part-Time
6435a320ae9bf4ee51c6a842,5c07046396378a000119561f,APPROVED,2023-04-11T18:12:48.197000Z,2023-04-11T18:57:38.091000Z,2023-04-11T18:57:39.170000,2023-04-11T18:57:39.054155Z,2690,C14JUVP6,2748,English,55,Male,White,United Kingdom,United States,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6435a324c86b4d2230de85ea,5f90581950d8520e8c7d3890,APPROVED,2023-04-11T18:13:17.523000Z,2023-04-11T18:49:18.616000Z,2023-04-11T18:49:19.336000,2023-04-11T18:49:19.237802Z,2162,C14JUVP6,1586,English,32,Male,Black,United States,United States,United States,English,No,Full-Time
6435a333c270c9f0aeeacbfa,60e792f25e9ab875f9605cf5,APPROVED,2023-04-11T18:13:12.300000Z,2023-04-11T18:52:14.217000Z,2023-04-11T18:52:26.584000Z,2023-04-11T18:52:47.525226Z,2342,C14JUVP6,2206,English,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a35aa6cde0645ca78aca,63ba10de73415d047e1d6731,APPROVED,2023-04-11T18:14:02.542000Z,2023-04-11T19:38:39.771000Z,2023-04-11T20:08:30.308000Z,2023-04-11T19:38:40.589000Z,5078,CL4J4QUC,33,"English, Twi, Spanish",50,Female,Black,United States,United States,United States,English,Yes,Full-Time
6435a35eeaaee830c032471b,5ec9cf3ed4642d4ebb802b42,APPROVED,2023-04-11T18:16:48.507000Z,2023-04-11T18:51:42.831000Z,2023-04-11T18:51:51.735000Z,2023-04-11T18:52:00.866572Z,2095,C14JUVP6,1893,English,55,Male,White,United States,United States,United States,English,No,Full-Time
6435a383d219eae1f300e648,5eaa5d8b040c211e56dc98c0,APPROVED,2023-04-11T18:14:33.874000Z,2023-04-11T19:15:32.294000Z,2023-04-11T19:15:33.386000,2023-04-11T19:15:33.287181Z,3659,C14JUVP6,1727,English,37,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a399d513e12c2ef25513,5484821efdf99b07b28f2300,APPROVED,2023-04-11T18:14:52.649000Z,2023-04-11T18:46:53.568000Z,2023-04-11T18:46:54.267000,2023-04-11T18:46:54.176396Z,1921,C14JUVP6,2614,English,38,Female,White,United States,United States,United States,English,No,Full-Time
6435a39be41357e153d056ce,63656c4e67c6245cc50dc5a7,APPROVED,2023-04-11T18:15:14.207000Z,2023-04-11T18:50:24.113000Z,2023-04-11T18:50:24.836000,2023-04-11T18:50:24.743373Z,2110,C14JUVP6,248,English,39,Female,Asian,Korea,United States,United States,English,No,Part-Time
6435a3aab13b30908902bc8a,5cb128db0d14d3001838eef5,APPROVED,2023-04-11T18:15:12.703000Z,2023-04-11T19:01:56.146000Z,2023-04-11T19:01:56.853000,2023-04-11T19:01:56.755509Z,2804,C14JUVP6,2517,English,51,Female,Asian,Korea,United States,Korea,Korean,No,Part-Time
6435a3ac5465886d09e3bcb3,595d516e2da9c90001d7d200,APPROVED,2023-04-11T18:15:31.978000Z,2023-04-11T18:52:46.375000Z,2023-04-11T18:53:08.691000Z,2023-04-11T18:53:13.106574Z,2235,C14JUVP6,1555,English,43,Male,White,United States,United States,United States,English,No,Other
6435a3ad630b9502301d5d8b,57f08d467f43070001c3a606,APPROVED,2023-04-11T18:24:35.074000Z,2023-04-11T19:09:40.600000Z,2023-04-11T19:09:57.150000Z,2023-04-11T19:10:12.565448Z,2706,C14JUVP6,732,"English, Turkish",40,Male,White,Turkey,United States,Turkey,English,DATA_EXPIRED,DATA_EXPIRED
6435a3b23c2b445920b9de9d,60d9faa609c8dcb9e5e05481,APPROVED,2023-04-11T18:15:35.942000Z,2023-04-11T19:13:09.040000Z,2023-04-11T19:13:10.999000Z,2023-04-11T19:13:13.485438Z,3454,C14JUVP6,532,"English, Spanish",48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a3bce1b0229dac0ba97b,632339023c3bf456b2b2061d,APPROVED,2023-04-11T18:16:23.679000Z,2023-04-11T18:55:22.585000Z,2023-04-11T18:55:25.369000,2023-04-11T18:55:23.339096Z,2339,C14JUVP6,101,"Spanish, English",45,Male,Other,United States,United States,United States,English,No,Full-Time
6435a3c178f392fc6a1dee11,614a8c315301f6c3b736a6d3,APPROVED,2023-04-11T18:15:32.326000Z,2023-04-11T19:14:27.646000Z,2023-04-11T19:14:29.999000,2023-04-11T19:14:29.882508Z,3536,C14JUVP6,135,English,30,Male,White,United States,United States,United States,English,No,Full-Time
6435a3c19e394acde75995b5,61313473de5462f652bb133c,APPROVED,2023-04-11T18:15:33.022000Z,2023-04-11T18:59:04.555000Z,2023-04-11T18:59:11.738000,2023-04-11T18:59:11.637933Z,2612,C14JUVP6,470,"English, Spanish",30,Male,White,United States,United States,United States,Spanish,Yes,Part-Time
6435a3e1dbf06dfadfec07cc,5c37ecbfbef9a20001e3b0d9,APPROVED,2023-04-11T18:16:11.610000Z,2023-04-11T18:46:17.883000Z,2023-04-11T18:46:18.753000Z,2023-04-11T18:46:19.061796Z,1807,C14JUVP6,727,English,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a3ea4a8895496871cc5b,632455db996b9d9f99cb0f44,APPROVED,2023-04-11T18:21:05.720000Z,2023-04-11T18:47:52.562000Z,2023-04-11T18:47:53.448000,2023-04-11T18:47:53.354840Z,1607,C14JUVP6,570,English,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a3eab52108c2c7c7fea9,610edb819806c186279416df,APPROVED,2023-04-11T18:16:15.331000Z,2023-04-11T18:53:00.015000Z,2023-04-11T18:53:18.681000Z,2023-04-11T18:53:19.801363Z,2205,C14JUVP6,413,"English, Spanish",23,Female,Other,United States,United States,United States,English,Yes,Part-Time
6435a411a46e98508a6ccd49,6338c2127eed17193a7a4d32,APPROVED,2023-04-11T18:16:54.717000Z,2023-04-11T18:51:04.346000Z,2023-04-11T18:51:05.044000,2023-04-11T18:51:04.937721Z,2050,C14JUVP6,421,English,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a415927e2ea91e97e608,62b9bd2b93657665bf0fc91d,APPROVED,2023-04-11T18:17:09.677000Z,2023-04-11T18:56:03.502000Z,2023-04-11T18:56:08.916000,2023-04-11T18:56:08.799892Z,2334,C14JUVP6,1121,English,26,Female,White,United Kingdom,United States,United Kingdom,English,No,Full-Time
6435a45d2f308cc817b0239d,61bb370140db417c1a138984,APPROVED,2023-04-11T18:24:13.374000Z,2023-04-11T19:28:47.464000Z,2023-04-11T19:28:48.242000,2023-04-11T19:28:48.144336Z,3875,C14JUVP6,1352,English,34,Female,White,Poland,United States,United Kingdom,English,No,Full-Time
6435a47a842957b07f18070c,60cd717e463162435e3b7d46,APPROVED,2023-04-11T18:18:39.270000Z,2023-04-11T19:20:47.593000Z,2023-04-11T19:20:48.725000,2023-04-11T19:20:48.632624Z,3729,C14JUVP6,498,English,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a4829394c41de20240f3,631b32b0796f2941b55e7d58,APPROVED,2023-04-11T18:18:45.453000Z,2023-04-11T19:02:20.599000Z,2023-04-11T19:02:21.343000,2023-04-11T19:02:21.235426Z,2616,C14JUVP6,876,English,33,Male,White,United States,United States,United States,English,No,Full-Time
6435a4a6dd8dda164ac7feb1,6100372e3a116cb5cb36ebea,APPROVED,2023-04-11T18:19:23.650000Z,2023-04-11T19:24:23.122000Z,2023-04-11T19:24:23.860000,2023-04-11T19:24:23.753069Z,3900,C14JUVP6,764,English,78,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a4bba46e98508a6ccd60,59f6a6ec07e3780001ccd4d0,APPROVED,2023-04-11T18:19:52.926000Z,2023-04-11T19:10:24.492000Z,2023-04-11T19:10:54.288000,2023-04-11T19:10:50.711500Z,3032,C14JUVP6,261,English,47,Female,White,United States,United States,United States,English,No,Other
6435a4ce1a58fe1e4418a9d9,60904b9e21e4f57edd6e3314,APPROVED,2023-04-11T18:20:54.637000Z,2023-04-11T19:13:10.483000Z,2023-04-11T19:13:16.240000,2023-04-11T19:13:11.114810Z,3136,C14JUVP6,556,English,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a4e08e5698be6e1c6aaa,6110a371c00388d587922ff1,APPROVED,2023-04-11T18:25:06.246000Z,2023-04-11T19:00:14.440000Z,2023-04-11T19:00:15.147000,2023-04-11T19:00:15.038628Z,2109,C14JUVP6,847,English,35,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6435a4f155f2e478035a7b98,61fa94015719bc09cb834e2e,APPROVED,2023-04-11T18:20:36.838000Z,2023-04-11T19:11:12.334000Z,2023-04-11T19:11:18.121000,2023-04-11T19:11:13.000170Z,3036,C14JUVP6,1705,English,50,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a507b10dbf7b4593bd3d,6075ff702ca9dd94767cca11,APPROVED,2023-04-11T18:23:48.464000Z,2023-04-11T19:13:54.372000Z,2023-04-11T19:13:55.106000,2023-04-11T19:13:55.014252Z,3006,C14JUVP6,1913,English,43,Male,White,United States,United States,United States,English,No,Full-Time
6435a523d378bbbc30c7fed7,61071a0d2b914a0ea66eae94,APPROVED,2023-04-11T18:21:33.158000Z,2023-04-11T18:54:37.442000Z,2023-04-11T18:54:38.394000Z,2023-04-11T18:54:38.721288Z,1985,C14JUVP6,225,"English, Spanish",33,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a5277c099b93d0515e58,5ed1702b534bdc0c7d215298,APPROVED,2023-04-11T18:28:32.780000Z,2023-04-11T19:16:59.220000Z,2023-04-11T19:17:00.163000,2023-04-11T19:17:00.056500Z,2907,C14JUVP6,1108,"English, Spanish",27,Male,White,Ecuador,United States,Ecuador,Spanish,DATA_EXPIRED,Full-Time
6435a52de1b02b886997748b,611b1f8d65d3749d42e746c2,APPROVED,2023-04-11T18:21:48.779000Z,2023-04-11T19:26:02.116000Z,2023-04-11T19:26:02.951000,2023-04-11T19:26:02.845643Z,3854,C14JUVP6,804,English,57,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6435a52e835f24bec4cddef2,5ff39ec71d6cb49c6c906727,APPROVED,2023-04-11T18:24:00.518000Z,2023-04-11T19:22:11.857000Z,2023-04-11T19:22:12.698000,2023-04-11T19:22:12.587379Z,3492,C14JUVP6,1187,"English, Portuguese, Spanish",34,Male,White,Brazil,United States,Brazil,Portuguese,DATA_EXPIRED,DATA_EXPIRED
6435a53e4d34fb317f0149f1,615df1b1d27e6932fca18dfa,APPROVED,2023-04-11T18:22:25.089000Z,2023-04-11T19:07:13.864000Z,2023-04-11T19:07:14.611000,2023-04-11T19:07:14.511058Z,2689,C14JUVP6,1858,"Chinese, English",50,Male,Asian,China,United States,China,Chinese,No,Full-Time
6435a5495f43212126eacbed,5d9ed6d5a40b0200173dc7f9,APPROVED,2023-04-11T18:22:06.669000Z,2023-04-11T18:54:12.767000Z,2023-04-11T18:54:13.515000,2023-04-11T18:54:13.420270Z,1927,C14JUVP6,213,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a558736f0aafc5c6a7b5,5a6f57166923df0001ef8d02,APPROVED,2023-04-11T18:22:25.631000Z,2023-04-11T18:54:11.274000Z,2023-04-11T18:54:12.070000,2023-04-11T18:54:11.973360Z,1906,C14JUVP6,1010,English,39,Female,White,United States,United States,United States,English,No,Full-Time
6435a565cd6097aef0c334f5,5c567e2acc53750001751cb0,APPROVED,2023-04-11T18:22:38.170000Z,2023-04-11T19:11:13.505000Z,2023-04-11T19:11:19.332000,2023-04-11T19:11:14.218159Z,2916,C14JUVP6,3142,English,74,Male,Other,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a57c78f67880d07650d8,6400d916e410c86255a45836,APPROVED,2023-04-11T18:22:55.994000Z,2023-04-11T18:56:04.293000Z,2023-04-11T18:56:04.949000,2023-04-11T18:56:04.856106Z,1989,C14JUVP6,210,English,33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a583662566e1fad0572d,5f0a686635f72917e94c7a63,APPROVED,2023-04-11T18:23:35.926000Z,2023-04-11T19:02:29.074000Z,2023-04-11T19:02:29.830000,2023-04-11T19:02:29.735165Z,2334,C14JUVP6,1542,English,42,Female,Other,United States,United States,United States,English,No,DATA_EXPIRED
6435a59bc1b7956433d02457,58fd1e751178370001dd35bb,APPROVED,2023-04-11T18:23:28.095000Z,2023-04-11T19:09:19.455000Z,2023-04-11T19:09:25.662000Z,2023-04-11T19:09:30.503239Z,2752,C14JUVP6,2399,English,49,Female,White,United States,United States,United States,English,Yes,Full-Time
6435a59d5fea5dcaba686f6d,60873d2ab16643e5a08cafd2,APPROVED,2023-04-11T18:23:29.345000Z,2023-04-11T19:16:44.565000Z,2023-04-11T19:16:45.328000,2023-04-11T19:16:45.211891Z,3196,C14JUVP6,814,English,30,Male,White,United States,United States,United States,English,No,Full-Time
6435a5a84152da6b9b02bcf1,5f4c80a4acc80f89fd507fdc,APPROVED,2023-04-11T18:24:08.441000Z,2023-04-11T18:59:17.770000Z,2023-04-11T18:59:21.178000,2023-04-11T18:59:21.081699Z,2110,C14JUVP6,71,English,40,Male,White,Japan,United States,United States,English,No,Unemployed (and job seeking)
6435a5c4b643688648977509,5dcb685070d51c8275d7bd54,APPROVED,2023-04-11T18:24:04.372000Z,2023-04-11T20:18:54.157000Z,2023-04-11T22:45:04.862000,2023-04-11T20:18:55.152976Z,6890,NOCODE,1084,English,26,Male,White,United States,United States,United States,English,No,Full-Time
6435a5c6273f31f84d1c6a17,63e5b3e89a3823139cb9d35e,APPROVED,2023-04-11T18:24:11.267000Z,2023-04-11T19:28:29.788000Z,2023-04-11T19:28:30.455000,2023-04-11T19:28:30.354491Z,3859,C14JUVP6,165,English,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6435a5d687e143a6d77d064e,63e55887d67a5c7e32a678fa,APPROVED,2023-04-11T18:24:41.634000Z,2023-04-11T19:02:25.003000Z,2023-04-11T19:02:25.701000,2023-04-11T19:02:25.602016Z,2264,C14JUVP6,273,English,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a5e293e319dd686ecd4e,620bdf2aa922fc3f247f706b,APPROVED,2023-04-11T18:24:54.111000Z,2023-04-11T19:01:42.568000Z,2023-04-11T19:01:43.266000,2023-04-11T19:01:43.160443Z,2209,C14JUVP6,940,English,22,Male,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a5e43cf24341d1a1b6c5,5cf3115e978d46001924e679,APPROVED,2023-04-11T18:24:39.770000Z,2023-04-11T19:11:42.821000Z,2023-04-11T19:11:43.481000,2023-04-11T19:11:43.391213Z,2824,C14JUVP6,1815,English,34,Female,Black,United States,United States,United States,English,No,Part-Time
6435a5e4715e0da877dd702c,6022cb0bc69ce70874b42f78,APPROVED,2023-04-11T18:24:41.979000Z,2023-04-11T19:07:12.695000Z,2023-04-11T19:07:14.057000,2023-04-11T19:07:13.954743Z,2551,C14JUVP6,645,English,39,Female,White,United States,United States,Cuba,English,No,Unemployed (and job seeking)
