Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6436c98978fcbcbf6f5544e3,5d8dff0be825f000175a14ab,APPROVED,2023-04-12T15:08:57.156000Z,2023-04-12T15:42:54.971000Z,2023-04-12T15:42:56.483000,2023-04-12T15:42:55.577422Z,2038,C14JUVP6,1302,English,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436c98993a0ff235ddb3364,5c0cb29e1b80df00017843d2,APPROVED,2023-04-12T15:08:57.527000Z,2023-04-12T15:57:27.490000Z,2023-04-12T15:57:28.708000,2023-04-12T15:57:28.596951Z,2910,C14JUVP6,261,"English, Hindi",30,Female,Asian,India,United Kingdom,India,English,DATA_EXPIRED,DATA_EXPIRED
6436c98bb28e0e63e29d9a7f,5d3d9749607ede001a0712df,APPROVED,2023-04-12T15:09:15.233000Z,2023-04-12T15:47:35.435000Z,2023-04-12T15:47:38.511000,2023-04-12T15:47:36.383812Z,2301,C14JUVP6,1530,"English, Dutch",21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c98c61f88546ff7e4e46,5a94f57289de8200013ecbc8,APPROVED,2023-04-12T15:09:13.239000Z,2023-04-12T15:46:43.556000Z,2023-04-12T15:46:44.286000,2023-04-12T15:46:44.173217Z,2251,C14JUVP6,773,English,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c98e2b17f0d74bdddf0a,5f09fab615ee6b0ab5235b15,APPROVED,2023-04-12T15:09:02.780000Z,2023-04-12T15:53:03.289000Z,2023-04-12T15:53:11.614000,2023-04-12T15:53:04.098895Z,2641,C14JUVP6,814,English,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9926e4f360907a92e01,607059c9e08eec88db2869e1,APPROVED,2023-04-12T15:09:13.811000Z,2023-04-12T15:56:17.584000Z,2023-04-12T15:56:18.553000,2023-04-12T15:56:18.573990Z,2824,C14JUVP6,55,English,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c99413561574c6132987,5ea055d3e106cc0009e70169,APPROVED,2023-04-12T15:09:31.895000Z,2023-04-12T15:45:47.024000Z,2023-04-12T15:45:52.905000,2023-04-12T15:45:47.789708Z,2176,C14JUVP6,1750,English,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9953aaf590eb7b46a75,63fbf0e3b18cc14adc0dbfb6,APPROVED,2023-04-12T15:09:19.536000Z,2023-04-12T15:57:42.256000Z,2023-04-12T15:57:42.966000,2023-04-12T15:57:42.857560Z,2903,C14JUVP6,83,English,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
6436c996cf7a42f72d29bf9c,5ceef64577a506001714c032,APPROVED,2023-04-12T15:09:27.529000Z,2023-04-12T15:43:14.190000Z,2023-04-12T15:43:19.897000,2023-04-12T15:43:14.779079Z,2027,C14JUVP6,1549,English,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436c9977e5c65662a6e69f0,5a04ccfef2e3460001edadef,APPROVED,2023-04-12T15:11:43.773000Z,2023-04-12T15:48:04.552000Z,2023-04-12T15:48:05.852000,2023-04-12T15:48:05.756380Z,2181,C14JUVP6,1571,English,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436c99944580f064b46b052,614dbfd84002a61c075c791c,APPROVED,2023-04-12T15:09:47.713000Z,2023-04-12T15:55:38.682000Z,2023-04-12T15:55:39.984000,2023-04-12T15:55:39.870406Z,2751,C14JUVP6,351,"English, French, Hungarian",23,Female,White,Hungary,United Kingdom,Hungary,Hungarian,Yes,DATA_EXPIRED
6436c99ccf73419540059a7b,610ba4d2fcf0cdcfb8a4e4fb,APPROVED,2023-04-12T15:11:07.929000Z,2023-04-12T15:49:33.235000Z,2023-04-12T15:49:34.342000,2023-04-12T15:49:34.238533Z,2306,C14JUVP6,242,"English, Latvian, Russian",27,Female,White,Latvia,United Kingdom,Latvia,Russian,No,Part-Time
6436c99ea82d61caa423b74f,5af578683aba4900015ec37a,APPROVED,2023-04-12T15:09:25.083000Z,2023-04-12T15:47:30.534000Z,2023-04-12T15:47:33.800000,2023-04-12T15:47:33.666179Z,2286,C14JUVP6,1765,"English, Portuguese",62,Male,White,Portugal,United Kingdom,United Kingdom,English,No,Full-Time
6436c99f5654a2a6ee089faa,5c44b3fe1bbffd0001014286,APPROVED,2023-04-12T15:09:19.743000Z,2023-04-12T15:48:25.855000Z,2023-04-12T15:48:36.934000,2023-04-12T15:48:26.772096Z,2347,C14JUVP6,1930,English,29,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6436c9a02a8afbde6c1160a4,6401000aab3cfc2606de05d1,APPROVED,2023-04-12T15:09:31.922000Z,2023-04-12T15:43:47.083000Z,2023-04-12T15:43:47.829000,2023-04-12T15:43:47.725655Z,2056,C14JUVP6,93,"Turkish, English",47,Male,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9a07fe74c6ba382fba3,5dd6a1b318beb6626ba825b4,APPROVED,2023-04-12T15:09:32.175000Z,2023-04-12T15:44:47.736000Z,2023-04-12T15:44:53.140000,2023-04-12T15:44:50.125368Z,2116,C14JUVP6,306,English,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
6436c9a0df9ea4adf907938b,63ea4c0cb8f12b587f5fca1d,APPROVED,2023-04-12T15:09:25.900000Z,2023-04-12T15:42:33.056000Z,2023-04-12T15:42:33.835000,2023-04-12T15:42:33.716981Z,1988,C14JUVP6,123,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6436c9a1df9ea4adf907938c,63c3d40087c635e7f521b300,APPROVED,2023-04-12T15:09:37.641000Z,2023-04-12T15:51:25.471000Z,2023-04-12T15:51:28.835000,2023-04-12T15:51:26.054639Z,2508,C14JUVP6,157,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6436c9a2964fc0e9c18cedb6,5a1dcd14f2e3460001edcabf,APPROVED,2023-04-12T15:09:22.410000Z,2023-04-12T15:49:16.447000Z,2023-04-12T15:49:19.908000,2023-04-12T15:49:17.204449Z,2395,C14JUVP6,1973,English,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9a47719bfc43222f032,5e57d38b533eec1818078f0b,APPROVED,2023-04-12T15:10:19.647000Z,2023-04-12T16:19:10.969000Z,2023-04-12T16:19:12.776000,2023-04-12T16:19:12.660878Z,4132,C14JUVP6,737,English,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6436c9a5ca239704b3a92e82,6401c25ec2164e0ac859ef8f,APPROVED,2023-04-12T15:15:35.245000Z,2023-04-12T16:29:47.338000Z,2023-04-12T16:29:48.150000,2023-04-12T16:29:48.013169Z,4453,C14JUVP6,54,English,26,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9a9d5e4fc11575544e1,5b7bf6c98c721a00015d1feb,APPROVED,2023-04-12T15:09:32.683000Z,2023-04-12T15:44:08.203000Z,2023-04-12T15:44:14.045000,2023-04-12T15:44:08.883061Z,2076,C14JUVP6,1944,English,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9aae60eccf312425984,616d8ff5eeb9a8616afa647d,APPROVED,2023-04-12T15:09:33.685000Z,2023-04-12T15:45:08.205000Z,2023-04-12T15:45:12.291000,2023-04-12T15:45:12.170236Z,2135,C14JUVP6,907,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6436c9ac351faa2ece8cedcc,5ef37e2ca184db0e6896d19b,APPROVED,2023-04-12T15:09:51.591000Z,2023-04-12T15:44:45.096000Z,2023-04-12T15:44:52.010000,2023-04-12T15:44:48.509775Z,2094,C14JUVP6,1090,English,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9af7f5a525ad19d93fd,599c1130638529000144ffdd,APPROVED,2023-04-12T15:10:46.392000Z,2023-04-12T15:47:02.898000Z,2023-04-12T15:47:08.692000,2023-04-12T15:47:03.557015Z,2177,C14JUVP6,1654,English,75,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436c9b17ef98a39a1590cff,5d5d65f84bd7800017a4f90e,APPROVED,2023-04-12T15:09:41.430000Z,2023-04-12T15:47:50.780000Z,2023-04-12T15:47:52.505000,2023-04-12T15:47:52.408410Z,2290,C14JUVP6,635,"Hindi, English",29,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9b1c4adf9b160568204,5a57e4f7acc75b00017a2dcd,APPROVED,2023-04-12T15:10:37.663000Z,2023-04-12T15:44:46.468000Z,2023-04-12T15:44:48.015000,2023-04-12T15:44:47.158278Z,2049,C14JUVP6,1671,"Hindi, English",27,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9b2720f68a73b0c21fe,63ed0c562944d107ab54bd24,APPROVED,2023-04-12T15:09:44.260000Z,2023-04-12T15:43:02.462000Z,2023-04-12T15:43:18.708000,2023-04-12T15:43:03.537204Z,1999,C14JUVP6,41,English,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9b2d5e4fc11575544e3,5ea0b2cbf710490ac2644b7e,APPROVED,2023-04-12T15:10:29.317000Z,2023-04-12T15:55:17.153000Z,2023-04-12T15:55:17.903000,2023-04-12T15:55:17.797453Z,2688,C14JUVP6,1101,English,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6436c9b3720f68a73b0c2201,5f4d5e7c17e674a1c0d2f2be,APPROVED,2023-04-12T15:09:44.893000Z,2023-04-12T15:51:47.595000Z,2023-04-12T15:51:48.616000,2023-04-12T15:51:48.615428Z,2523,C14JUVP6,917,English,63,Male,White,Philippines,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436c9b541f263e6c7593012,5c5cad876d0fe50001f0390c,APPROVED,2023-04-12T15:09:46.362000Z,2023-04-12T15:50:12.787000Z,2023-04-12T15:50:13.515000,2023-04-12T15:50:13.391584Z,2427,C14JUVP6,550,English,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436c9b9c80ef5a5d12c214f,59c22487cb3cd4000101d12c,APPROVED,2023-04-12T15:10:04.424000Z,2023-04-12T15:53:01.113000Z,2023-04-12T15:53:12.242000,2023-04-12T15:53:02.100330Z,2577,C14JUVP6,1018,English,38,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6436c9c1b604f43f93554506,616446cf4ceb3432da9468f6,APPROVED,2023-04-12T15:09:57.787000Z,2023-04-12T15:48:28.940000Z,2023-04-12T15:48:29.914000,2023-04-12T15:48:29.821810Z,2312,C14JUVP6,499,English,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436c9c361f88546ff7e4e5c,6159725cf26fd78c184c65f4,APPROVED,2023-04-12T15:13:40.409000Z,2023-04-12T15:53:59.860000Z,2023-04-12T15:54:00.703000,2023-04-12T15:54:00.598667Z,2420,C14JUVP6,255,English,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6436c9c3faea2774b460fea3,62a1e021702679d27813a3e2,APPROVED,2023-04-12T15:10:26.901000Z,2023-04-12T15:57:14.219000Z,2023-04-12T15:57:16.566000,2023-04-12T15:57:16.459998Z,2808,C14JUVP6,475,English,44,Male,Asian,Sri Lanka,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6436c9c735fe4f463472db6b,60da1f2c84d5d4b2e46989c1,APPROVED,2023-04-12T15:10:10.115000Z,2023-04-12T15:43:47.200000Z,2023-04-12T15:43:50.544000,2023-04-12T15:43:48.227752Z,2018,C14JUVP6,799,English,42,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
6436c9caccd2524f18089fcb,5780d9a1900cc80001d2d1c2,APPROVED,2023-04-12T15:10:13.650000Z,2023-04-12T16:04:47.269000Z,2023-04-12T16:04:53.425000,2023-04-12T16:04:48.284502Z,3274,C14JUVP6,2349,English,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436c9d99b704fd677bf781f,60b8a2ea5eb4ad8ae98302f9,APPROVED,2023-04-12T15:10:31.182000Z,2023-04-12T15:50:24.139000Z,2023-04-12T15:50:26.292000,2023-04-12T15:50:24.826634Z,2393,C14JUVP6,1075,English,42,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9d9c80ef5a5d12c2152,5db3a9c5dbe39d000be730af,REJECTED,2023-04-12T15:10:20.699000Z,2023-04-12T15:43:45.366000Z,2023-04-12T17:12:56.032000Z,2023-04-12T15:43:46.129000Z,2005,NOCODE,7,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6436c9dbf1ac50fb2e226898,5cd310705882710018e544b0,APPROVED,2023-04-12T15:10:55.545000Z,2023-04-12T15:48:01.923000Z,2023-04-12T15:48:02.607000,2023-04-12T15:48:02.499638Z,2227,C14JUVP6,1779,English,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
6436c9df7719bfc43222f03f,60381c56a3d28f19c7093147,APPROVED,2023-04-12T15:10:23.090000Z,2023-04-12T15:55:53.192000Z,2023-04-12T15:55:58.904000,2023-04-12T15:55:53.753430Z,2731,C14JUVP6,938,English,88,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436c9e028ac4ab81c3f621c,588c98cf670d6600012bd774,APPROVED,2023-04-12T15:12:25.836000Z,2023-04-12T15:53:13.411000Z,2023-04-12T15:53:19.832000,2023-04-12T15:53:14.678402Z,2448,C14JUVP6,1485,English,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436c9e2b604f43f93554509,5cae418e50fb5500114de744,APPROVED,2023-04-12T15:11:38.243000Z,2023-04-12T16:08:52.502000Z,2023-04-12T16:08:59.185000,2023-04-12T16:08:54.049380Z,3435,C14JUVP6,376,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436c9e50e77f017d5a37445,626285ad898d0ce84c5e1184,APPROVED,2023-04-12T15:15:03.316000Z,2023-04-12T16:03:08.919000Z,2023-04-12T16:03:09.865000,2023-04-12T16:03:09.760704Z,2886,C14JUVP6,728,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9e9cd16b2828cf2df38,5deebd169b8f245615d59507,APPROVED,2023-04-12T15:10:38.482000Z,2023-04-12T15:43:11.953000Z,2023-04-12T15:43:13.695000,2023-04-12T15:43:12.619171Z,1954,C14JUVP6,2015,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436c9f808aeaf023d94da4b,579e5da516020100010416b8,APPROVED,2023-04-12T15:10:51.578000Z,2023-04-12T15:55:48.053000Z,2023-04-12T15:55:53.846000,2023-04-12T15:55:48.701374Z,2697,C14JUVP6,1407,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6436c9fc2b46a2c52d0c90fe,5e5f8c16394d082c15a4e93a,APPROVED,2023-04-12T15:12:41.983000Z,2023-04-12T15:50:46.163000Z,2023-04-12T15:50:47.163000,2023-04-12T15:50:46.841318Z,2285,C14JUVP6,1297,English,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436ca0049b58ad9bd906271,637f7c9a658dbd7bcdd9e1ad,APPROVED,2023-04-12T15:11:08.868000Z,2023-04-12T15:51:27.686000Z,2023-04-12T15:51:33.454000,2023-04-12T15:51:28.796625Z,2419,C14JUVP6,284,English,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436ca0966678722ac252292,63d00d8560d4d6de394fed7e,APPROVED,2023-04-12T15:11:10.889000Z,2023-04-12T16:38:29.736000Z,2023-04-12T16:38:32.433000,2023-04-12T16:38:30.968417Z,5239,C14JUVP6,96,English,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436ca13f7720ebed5590ce7,5c2e6546af699500010f521a,APPROVED,2023-04-12T15:17:46.095000Z,2023-04-12T16:05:07.208000Z,2023-04-12T16:05:09.252000,2023-04-12T16:05:07.836770Z,2842,C14JUVP6,1673,English,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6436ca17faea2774b460feaf,64136650748e4e17c18e1900,APPROVED,2023-04-12T15:12:01.014000Z,2023-04-12T15:58:23.217000Z,2023-04-12T15:58:24.636000,2023-04-12T15:58:24.541894Z,2783,C14JUVP6,32,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
6436ca188b278c00397ff90a,601e028aea41df251254119a,APPROVED,2023-04-12T15:11:27.238000Z,2023-04-12T16:04:40.777000Z,2023-04-12T16:04:43.025000Z,2023-04-12T16:04:43.235302Z,3194,C14JUVP6,1253,English,32,Female,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436ca3522175907799a1dc3,63f37ef8cbefb9af608a0e55,APPROVED,2023-04-12T15:11:53.373000Z,2023-04-12T16:00:31.082000Z,2023-04-12T16:00:31.854000,2023-04-12T16:00:31.611648Z,2918,C14JUVP6,37,English,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436ca416899407728d033ad,60f947d95eff24428af21d37,APPROVED,2023-04-12T15:12:08.840000Z,2023-04-12T15:52:13.049000Z,2023-04-12T15:52:16.436000,2023-04-12T15:52:13.773442Z,2405,C14JUVP6,272,English,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
6436ca46d911b54e92046896,5d24832b38abb10001aff2e7,APPROVED,2023-04-12T15:12:21.085000Z,2023-04-12T15:52:04.930000Z,2023-04-12T15:52:06.446000,2023-04-12T15:52:06.296535Z,2384,C14JUVP6,1524,English,64,Male,Asian,Sri Lanka,United Kingdom,United Kingdom,English,No,Full-Time
6436ca49662b3c8c6532e4dc,612f5beeadebe8b6969dc5a9,APPROVED,2023-04-12T15:12:09.086000Z,2023-04-12T15:51:28.912000Z,2023-04-12T15:51:30.201000,2023-04-12T15:51:30.099847Z,2360,C14JUVP6,943,English,76,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436ca4d67dd96e210bfaefc,6267c02a72a6675363631f49,APPROVED,2023-04-12T15:14:33.014000Z,2023-04-12T15:47:22.832000Z,2023-04-12T15:47:23.620000,2023-04-12T15:47:23.524429Z,1970,C14JUVP6,653,English,50,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436ca51e40946e2acfe7d82,61fa95715719bc09cb8351de,APPROVED,2023-04-12T15:12:24.303000Z,2023-04-12T15:51:12.119000Z,2023-04-12T15:51:15.794000,2023-04-12T15:51:12.748469Z,2328,C14JUVP6,536,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436ca540ca23a27d8c3fc1b,5fff3b73f31eb501840d649d,APPROVED,2023-04-12T15:12:57.002000Z,2023-04-12T16:00:19.109000Z,2023-04-12T16:00:19.927000,2023-04-12T16:00:19.829270Z,2843,C14JUVP6,718,English,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436ca5b929ee7b3e2b1844f,5e9f0adcae8f8e0313f91180,APPROVED,2023-04-12T15:13:34.575000Z,2023-04-12T15:51:02.126000Z,2023-04-12T15:51:02.839000,2023-04-12T15:51:02.740607Z,2248,C14JUVP6,841,English,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6436ca6ed01722511fcba6ab,5d7a1fce27fb8a000196993e,APPROVED,2023-04-12T15:13:09.178000Z,2023-04-12T15:49:57.276000Z,2023-04-12T15:49:57.969000,2023-04-12T15:49:57.848594Z,2209,C14JUVP6,1626,English,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6436ca7dd5d2b74da03035df,6321d7a8945a779e9d3a8018,APPROVED,2023-04-12T15:13:03.936000Z,2023-04-12T15:52:14.086000Z,2023-04-12T15:52:19.951000,2023-04-12T15:52:14.751983Z,2351,C14JUVP6,263,"Arabic, English",27,Male,Other,Jordan,United Kingdom,Jordan,Arabic,Yes,Part-Time
6436ca7f94d9da0312046884,641358a332a1837ff26bb10e,APPROVED,2023-04-12T15:13:07.575000Z,2023-04-12T15:48:26.411000Z,2023-04-12T15:48:32.436000,2023-04-12T15:48:26.961290Z,2119,C14JUVP6,37,"English, Italian, Spanish",46,Female,White,Italy,United Kingdom,Italy,English,No,Other
6436ca800118aba7fd4ccc12,5ed8f853923c0941e1238299,APPROVED,2023-04-12T15:13:08.048000Z,2023-04-12T15:57:09.339000Z,2023-04-12T15:57:12.699000,2023-04-12T15:57:10.190741Z,2642,C14JUVP6,892,English,76,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436ca82ec58fadde8da42d7,5ea02e5c3fb6e6000a30693b,APPROVED,2023-04-12T15:13:54.728000Z,2023-04-12T15:55:46.582000Z,2023-04-12T15:55:50.650000,2023-04-12T15:55:48.229699Z,2512,C14JUVP6,999,English,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436ca85bf8bccd1f903df24,63d410b23af251fc009202cb,APPROVED,2023-04-12T15:14:30.560000Z,2023-04-12T15:57:39.070000Z,2023-04-12T15:57:39.866000,2023-04-12T15:57:39.731598Z,2589,C14JUVP6,189,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436ca882767948611dddf38,6431727b60b5a79669494495,APPROVED,2023-04-12T15:13:17.938000Z,2023-04-12T15:45:17.101000Z,2023-04-12T15:45:32.114000,2023-04-12T15:45:24.445361Z,1920,C14JUVP6,5,English,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6436ca8fbd82817b721d741b,63da5521f23372b30f4f0b77,APPROVED,2023-04-12T15:13:35.132000Z,2023-04-12T15:54:44.672000Z,2023-04-12T15:54:45.520000Z,2023-04-12T15:54:46.298380Z,2470,C14JUVP6,118,English,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436ca91ef16da43d65a9c43,5ace82e135eccf0001a11c96,APPROVED,2023-04-12T15:13:51.918000Z,2023-04-12T16:00:58.467000Z,2023-04-12T16:00:59.136000,2023-04-12T16:00:59.196303Z,2827,C14JUVP6,1708,English,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6436ca92397dbb6e5c007f7f,5f0df5f86b40300d89202f6c,APPROVED,2023-04-12T15:13:27.617000Z,2023-04-12T15:56:13.879000Z,2023-04-12T15:56:15.142000,2023-04-12T15:56:15.032685Z,2567,C14JUVP6,1180,English,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436ca9667dd96e210bfaf00,61268bfae35dcb011f6081b5,APPROVED,2023-04-12T15:13:31.981000Z,2023-04-12T15:51:45.526000Z,2023-04-12T15:51:46.225000,2023-04-12T15:51:46.111365Z,2294,C14JUVP6,955,English,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436ca99dfd53ed476132924,5ea07f2c55a2bd050fd8f70b,APPROVED,2023-04-12T15:13:40.944000Z,2023-04-12T15:56:37.215000Z,2023-04-12T15:56:39.436000,2023-04-12T15:56:38.336844Z,2577,C14JUVP6,334,English,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436caa35872cda329c97360,5a6879cdc0d8360001081410,APPROVED,2023-04-12T15:13:45.741000Z,2023-04-12T15:52:04.619000Z,2023-04-12T15:52:05.403000,2023-04-12T15:52:05.389811Z,2299,C14JUVP6,776,English,76,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436caa4107924bd4f0c21cc,59b7cbab110131000146620b,APPROVED,2023-04-12T15:13:40.445000Z,2023-04-12T15:54:27.691000Z,2023-04-12T15:54:31.612000,2023-04-12T15:54:28.409354Z,2448,C14JUVP6,1394,"English, Kurdish, Turkish",66,Male,White,Turkey,United Kingdom,United Kingdom,Kurdish,No,Part-Time
6436cabf9208574df60d0417,63e52debbbb982734deba89a,APPROVED,2023-04-12T15:15:23.552000Z,2023-04-12T15:58:22.790000Z,2023-04-12T15:58:23.471000,2023-04-12T15:58:23.380328Z,2580,C14JUVP6,96,English,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6436cac58915c03544b11c6f,610e67c4f2e507632094b24f,APPROVED,2023-04-12T15:14:18.237000Z,2023-04-12T15:44:37.717000Z,2023-04-12T15:44:39.389000,2023-04-12T15:44:38.380595Z,1820,C14JUVP6,993,English,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6436cac7b953c6b68197fb38,60534c39d754d351333bdd7c,APPROVED,2023-04-12T15:14:21.763000Z,2023-04-12T15:46:24.747000Z,2023-04-12T15:46:26.549000,2023-04-12T15:46:26.429953Z,1923,C14JUVP6,934,English,73,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6436cac8f74bcf67c322688a,5e5012ec47808406305d6a0d,APPROVED,2023-04-12T15:14:16.556000Z,2023-04-12T15:48:08.745000Z,2023-04-12T15:48:10.869000,2023-04-12T15:48:09.695129Z,2033,C14JUVP6,1663,English,59,Male,White,United Kingdom,United Kingdom,Ireland,English,No,Full-Time
6436caccdf9ea4adf90793be,5ea55df76205ad53a793bc01,APPROVED,2023-04-12T15:14:20.205000Z,2023-04-12T15:50:52.411000Z,2023-04-12T15:50:54.333000,2023-04-12T15:50:54.241757Z,2193,C14JUVP6,1756,English,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6436cace0a6a684848a8d06f,6405ea70e659d84377d7cdb1,APPROVED,2023-04-12T15:14:37.608000Z,2023-04-12T15:53:25.575000Z,2023-04-12T15:53:26.547000,2023-04-12T15:53:26.446704Z,2328,C14JUVP6,46,English,71,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
